Date,Close,High,Low,Open,Volume,MA_20,MA_50,Returns,Cumulative_Returns,rolling_max,drawdown,rolling_volatility,change,gain,loss,avg_gain,avg_loss,RS,RSI
2025-06-24,229.1206817626953,231.69231455908428,224.89653106106408,224.89653106106408,8587220,,,,,,,,,,,,,,
2025-06-25,230.4309539794922,231.35009874716715,224.94543343132844,229.68780803785924,3776982,,,0.005718699013622652,1.0057186990136227,1.0057186990136227,0.0,,1.310272216796875,1.310272216796875,-0.0,,,,
2025-06-26,227.9668731689453,232.6408089085028,226.50992929757868,230.76341343706744,2563673,,,-0.010693358544035636,0.9949641883706289,1.0057186990136227,-0.010693358544035619,,-2.464080810546875,0.0,2.464080810546875,,,,
2025-06-27,232.7483673095703,234.47909707749437,225.90368983394828,229.33580131116213,7628000,,,0.02097451298146047,1.015833077655697,1.015833077655697,0.0,,4.781494140625,4.781494140625,-0.0,,,,
2025-06-30,235.4666748046875,238.39033519362872,231.05675237339943,231.74121711924505,6333600,,,0.011679168909063398,1.0276971637530516,1.0276971637530516,0.0,,2.7183074951171875,2.7183074951171875,-0.0,,,,
2025-07-01,233.2274932861328,236.53248445342984,231.39897649678264,235.4666740013769,2216448,,,-0.009509547456819645,1.017924228803103,1.0276971637530516,-0.009509547456819735,,-2.2391815185546875,0.0,2.2391815185546875,,,,
2025-07-02,229.2575836181641,233.78483859976177,228.66111828535583,233.11014659311823,2342901,,,-0.017021619587096803,1.0005975098119277,1.0276971637530516,-0.02636929914466102,,-3.9699096679687216,0.0,3.9699096679687216,,,,
2025-07-03,229.5704803466797,230.71451750080715,226.7055010916808,229.2478009052264,2574523,,,0.0013648260771899068,1.0019631513860903,1.0276971637530516,-0.025040462574581045,,0.3128967285155966,0.3128967285155966,-0.0,,,,
2025-07-04,237.6080780029297,240.24816477447536,228.6122195975608,229.78558983822415,12171759,,,0.035011459853689475,1.0370433440357205,1.0370433440357205,0.0,,8.03759765625,8.03759765625,-0.0,,,,
2025-07-07,231.2914123535156,238.56632873733773,230.37228252670985,238.2925428450616,3979136,,,-0.026584389312455103,1.0094741800439846,1.0370433440357205,-0.026584389312455117,,-6.316665649414091,0.0,6.316665649414091,,,,
2025-07-08,236.25868225097656,237.11916068069783,230.25492348044693,231.29140072340505,4073192,,,0.02147624006838944,1.0311538898774497,1.0370433440357205,-0.005679081971011563,,4.967269897460966,4.967269897460966,-0.0,,,,
2025-07-09,240.55130004882807,244.8438901222942,235.48624578182367,237.36364127771407,11925363,,,0.018169143063667237,1.04988907242329,1.04988907242329,0.0,,4.292617797851506,4.292617797851506,-0.0,,,,
2025-07-10,244.58966064453125,245.23501953208773,239.91572491988808,242.10602708968,6305648,,,0.01678793918338184,1.0675145463204294,1.0675145463204294,0.0,,4.038360595703182,4.038360595703182,-0.0,,,,
2025-07-11,244.9612274169922,249.78182871197995,242.80025844047915,244.40386795908063,7286224,,,0.001519143415473101,1.0691362540143938,1.0691362540143938,0.0,,0.3715667724609375,0.3715667724609375,-0.0,,,,
2025-07-14,243.5531768798828,245.96837135465836,240.7370762958049,244.96122717192176,3120289,,,-0.005748054710358219,1.0629908003334916,1.0691362540143938,-0.005748054710358283,,-1.408050537109375,0.0,1.408050537109375,2.2021702357700894,1.1712777273995536,1.8801435255319863,65.27950808231712
2025-07-15,241.489990234375,245.2545686517732,239.1725828777072,242.4971343973276,2335530,,,-0.008471195785408892,1.0539859971457781,1.0691362540143938,-0.014170557598930454,,-2.0631866455078125,0.0,2.0631866455078125,2.108579363141741,1.318648202078683,1.599046174573196,61.52434651669028
2025-07-16,241.108642578125,246.2128172850512,240.29705764286305,241.42153434533483,1939321,,,-0.0015791447748202403,1.0523216006656517,1.0691362540143938,-0.015727325011761998,,-0.38134765625,0.0,0.38134765625,2.108579363141741,1.1698815482003349,1.8023870590876778,64.31613553319963
2025-07-17,234.68441772460935,241.8420015583744,233.4719416077858,241.3628687869189,2565470,,,-0.026644523335301207,1.0242829932204742,1.0691362540143938,-0.041952801268785464,,-6.424224853515653,0.0,6.424224853515653,1.7670440673828125,1.6287547520228816,1.0849049343912447,52.03618239351607
2025-07-18,230.010498046875,235.83825869610425,228.15266294780636,234.674661114179,2032788,,,-0.019915764851584528,1.003883613986018,1.0691362540143938,-0.06103304399543561,,-4.673919677734347,0.0,4.673919677734347,1.5728792463030135,1.9626061575753349,0.8014237804319323,44.48835355330841
2025-07-21,229.82470703125,233.64795189086607,228.0157655062127,230.01049352154425,2084897,235.1860450744629,,-0.0008077501557651745,1.003072726840451,1.0691362540143938,-0.06179149470040655,,-0.185791015625,0.0,0.185791015625,1.5728792463030135,1.8159354073660714,0.8661537408890554,46.413846936127065
2025-07-22,236.85516357421875,237.87209540913128,230.7731777238017,231.5456567991965,3546667,235.57276916503906,,0.030590516719391614,1.0337572398616295,1.0691362540143938,-0.03309121173276389,0.018060989665237965,7.03045654296875,7.03045654296875,-0.0,2.075054713657924,1.5323704310825914,1.3541469292068864,57.52176775402457
2025-07-23,235.2613525390625,237.60809317018905,233.207943296667,237.55919963199617,1113272,235.81428909301758,,-0.00672905336368923,1.0268010322295005,1.0691362540143938,-0.039597592566834226,0.01813374660361178,-1.59381103515625,0.0,1.59381103515625,2.0527049473353816,1.6462140764508948,1.2469246720091522,55.49472519228598
2025-07-24,229.5020294189453,236.53247806921732,228.12331230980757,235.50578844176903,1843233,235.89104690551758,,-0.024480532216446083,1.0016643964801262,1.0691362540143938,-0.06310875464275414,0.01885704498638678,-5.7593231201171875,0.0,5.7593231201171875,1.4785908290318102,2.0575942993164085,0.7186017328698083,41.81316235902141
2025-07-25,224.29031372070312,230.76341839441727,222.07067835763948,228.7100091270596,2412302,235.46814422607423,,-0.022708800054784928,0.9789177999784622,1.0691362540143938,-0.08438443060665028,0.018891046841744637,-5.2117156982421875,0.0,5.2117156982421875,1.4785908290318102,1.9786693028041296,0.7472652589982477,42.76770542708977
2025-07-28,211.6765289306641,223.61560824709403,210.5031586713123,221.1808533957745,3511923,234.27863693237305,,-0.056238651508358606,0.9238647829701443,1.0691362540143938,-0.13587741552939026,0.022181174740035323,-12.613784790039034,0.0,12.613784790039034,1.1237858363560267,2.8796539306640603,0.3902503090351822,28.070506907925918
2025-07-29,211.7351837158203,214.2774982399678,209.0657639096135,211.2071723498388,2605197,233.20402145385742,,0.0002770963103586599,0.9241207824927756,1.0691362540143938,-0.13563797034953587,0.022186169097501617,0.05865478515622158,0.05865478515622158,-0.0,0.8213599068777923,2.8796539306640603,0.28522868603463863,22.1928353400409
2025-07-30,210.94317626953125,214.40463578501843,209.6524734259453,212.42945326172625,1728627,232.28830108642578,,-0.0037405566348956976,0.9206640563683772,1.0691362540143938,-0.13887116547449688,0.021992300221494177,-0.7920074462890625,0.0,0.7920074462890625,0.5329055786132793,2.936225891113279,0.18149338585500535,15.361354369636615
2025-07-31,209.0462188720703,211.50053416892155,207.29594364861003,208.95821945797616,1889145,231.2620880126953,,-0.00899274122542415,0.9123847627539071,1.0691362540143938,-0.14661507424513578,0.021983186823288856,-1.8969573974609375,0.0,1.8969573974609375,0.5063650948660694,3.0717228480747747,0.16484725996143745,14.151834805096655
2025-08-01,202.3482208251953,208.81155245454912,201.71263469135,208.7626589180668,2133327,229.49909515380858,,-0.032040751959134806,0.8831512688792151,1.0691362540143938,-0.17395816897691205,0.020726881762432554,-6.697998046875,0.0,6.697998046875,0.5063650948660694,3.449576241629462,0.14679052132701373,12.800116376716687
2025-08-04,206.4843597412109,207.19815763732177,201.00862675756565,201.96687741866637,1805332,228.25874252319335,,0.020440698213940456,0.9012034974436337,1.0691362540143938,-0.15707329719687838,0.021146027367206176,4.136138916015597,4.136138916015597,-0.0,0.8018035888671834,3.302205766950333,0.24280848785739614,19.53707994672601
2025-08-05,205.48699951171875,209.0560190277359,204.5678695981075,207.29595603958356,1086132,226.72015838623048,,-0.0048301974577743545,0.8968505066013441,1.0691362540143938,-0.1611447996138481,0.020179620755014546,-0.9973602294921591,0.0,0.9973602294921591,0.8018035888671834,3.3462066650390585,0.23961568101706723,19.329836229602222
2025-08-06,200.4219207763672,207.29593087546007,199.59077546279127,205.9563345871949,1348119,224.71368942260742,,-0.02464914445871158,0.874743908906259,1.0691362540143938,-0.1818218626281078,0.019660616657149455,-5.0650787353515625,0.0,5.0650787353515625,0.8018035888671834,3.249124799455909,0.24677525129273323,19.793082276606114
2025-08-07,198.73031616210935,200.3436983696045,193.782579890686,200.10901835460749,2029392,222.42072219848632,,-0.00844021755557045,0.86736088000968,1.0691362540143938,-0.18872746410673796,0.018712327055386203,-1.691604614257841,0.0,1.691604614257841,0.8018035888671834,3.036102294921873,0.26408978057434523,20.891694928057618
2025-08-08,194.85818481445312,199.98192008678487,194.0954933892108,198.66186920144327,1016810,219.9155700683594,,-0.019484351569680092,0.8504609156857843,1.0691362540143938,-0.2045345834149082,0.018611510422928246,-3.8721313476562216,0.0,3.8721313476562216,0.8018035888671834,3.299412318638389,0.2430140617278395,19.55038717663743
2025-08-11,198.52496337890625,199.76678750931683,191.07404843686592,191.07404843686592,2237404,217.66415939331054,,0.018817677933029575,0.8664646152917889,1.0691362540143938,-0.1895657713987467,0.01976575456721296,3.666778564453125,3.666778564453125,-0.0,0.5615408761160674,3.299412318638389,0.17019421093384465,14.544099547204667
2025-08-12,197.5960693359375,200.20682318855685,195.7577796892129,200.20682318855685,1264566,215.46946334838867,,-0.004678978538310341,0.8624104459526333,1.0691362540143938,-0.19335777576108404,0.019799164917841748,-0.92889404296875,0.0,0.92889404296875,0.5615408761160674,3.251918247767853,0.17267988717167607,14.725236533914938
2025-08-13,196.77468872070312,199.96234717232068,195.18085203478856,198.3489650091861,1573524,213.25276565551758,,-0.004156867178556678,0.8588255202754084,1.0691362540143938,-0.19671088034786072,0.01975122173526342,-0.821380615234375,0.0,0.821380615234375,0.5615408761160674,2.8992080688476523,0.1936876770418423,16.225992842770466
2025-08-14,186.08721923828125,195.94355644978396,185.00184837188985,194.5843996819796,3893290,210.82290573120116,,-0.05431323282432621,0.812179929837217,1.0691362540143938,-0.24034010932877545,0.021842547004560748,-10.687469482421875,0.0,10.687469482421875,0.5615408761160674,3.2903333391462013,0.17066382589120285,14.57838041260733
2025-08-18,187.0650177001953,189.6953316447716,185.79386043193543,188.46329517134464,1683664,208.67563171386718,,0.005254517026566985,0.8164475431071826,1.0691362540143938,-0.2363484634988435,0.022044439810095576,0.9777984619140625,0.9777984619140625,-0.0,0.6313836233956432,2.3893487112862704,0.26424925772167734,20.901673946630183
2025-08-19,191.63140869140625,193.07857981280532,187.25081928985665,187.8472846374057,3093602,206.765966796875,,0.02441071584281662,0.8363776120825378,1.0691362540143938,-0.21770718283838347,0.023286870901215177,4.5663909912109375,4.5663909912109375,-0.0,0.9533647809709801,2.3893487112862704,0.39900612935553903,28.52068486214165
2025-08-20,190.0082550048828,192.43322229002212,189.3628961153836,191.65097044701216,1840813,204.4236213684082,,-0.008470186059829521,0.8292933380919227,1.0691362540143938,-0.2243333485530106,0.02136979859480957,-1.6231536865234375,0.0,1.6231536865234375,0.9533647809709801,2.44871629987444,0.38933247637542356,28.022988233251283
2025-08-21,190.8980407714844,194.09548697641264,190.01801682380716,190.01801682380716,2227545,202.2054557800293,,0.004682879523201455,0.8331768188836007,1.0691362540143938,-0.2207009950741193,0.021633198727889845,0.8897857666015909,0.8897857666015909,-0.0,1.016920907156808,2.3132193429129444,0.43961283233791404,30.53687925412474
2025-08-22,187.26058959960935,191.25984815024407,186.7619113332944,191.25006049076703,1260974,200.0933837890625,,-0.01905441856383061,0.8173011190389117,1.0691362540143938,-0.23555008450035378,0.021477709628662318,-3.637451171875057,0.0,3.637451171875057,1.016920907156808,2.09460885184152,0.4854944188089152,32.68234553167757
2025-08-25,189.38243103027344,190.3309089124809,186.6641175906103,187.7397156797772,1775676,198.347989654541,,0.011330955622861794,0.8265619217492569,1.0691362540143938,-0.2268881364319268,0.021755838269152724,2.121841430664091,2.121841430664091,-0.0,0.8730425153459862,2.09460885184152,0.41680455736565436,29.418634715619703
2025-08-26,191.3380584716797,192.42342933041095,187.01613543534955,189.36289089974252,3242091,197.3310661315918,,0.010326340362024622,0.8350972814835289,1.0691362540143938,-0.2189047201908037,0.018926665653014048,1.95562744140625,1.95562744140625,-0.0,1.012730189732147,2.0233688354492227,0.5005168469481263,33.356296396546185
2025-08-28,195.82623291015625,196.9311493059188,188.4633165307185,191.62164220179275,4264872,196.5356185913086,,0.023456778407421996,0.8546859733639286,1.0691362540143938,-0.20058274129723608,0.019940697376552696,4.4881744384765625,4.4881744384765625,-0.0,1.3333140781947586,1.6615774972098254,0.8024386948148386,44.519610965035994
2025-08-29,195.89535522460935,197.83120386101615,195.01632552911693,197.83120386101615,2420666,195.7832275390625,,0.0003529778080590962,0.8549876585453855,1.0691362540143938,-0.2003005647455345,0.019961327897184546,0.06912231445309658,0.06912231445309658,-0.0,1.3382513863699796,1.5407485961914082,0.8685721925549804,46.48320230899635
2025-09-01,198.60159301757807,200.1028624981598,193.66322044922,195.55955370698345,2817978,195.2609962463379,,0.013814711379275924,0.8667990662810329,1.0691362540143938,-0.18925294785732416,0.02028006965700775,2.7062377929687216,2.7062377929687216,-0.0,1.5315540858677454,1.2641677856445352,1.211511718032653,54.782061887983396
2025-09-02,200.922607421875,206.720266728752,197.12006980734705,199.2633215691463,3390477,195.18971557617186,,0.011686786440285424,0.8769291618552981,1.0691362540143938,-0.17977792020184175,0.019242544921607836,2.321014404296932,2.321014404296932,-0.0,1.4354280744280175,1.2641677856445352,1.1354727518991201,53.171961613151964
2025-09-03,199.44110107421875,203.7473624219768,198.72010292158856,201.58436796408623,1929159,194.83755264282226,215.5722900390625,-0.007373517428755805,0.8704631093965739,1.0691362540143938,-0.18582584200268376,0.018670773908554397,-1.48150634765625,0.0,1.48150634765625,1.4354280744280175,1.3036400931222138,1.101092304541027,52.40570831473085
2025-09-04,197.1497039794922,201.73251297371635,195.8657241385884,201.07077287917963,1609931,194.42068786621093,214.93287048339843,-0.011489091678619778,0.8604622789298603,1.0691362540143938,-0.19517996354627795,0.018791033749767965,-2.2913970947265625,0.0,2.2913970947265625,1.4354280744280175,1.4086412702287987,1.0190160580733716,50.47092389377818
2025-09-05,198.7200927734375,199.91518546768853,195.30274767712868,197.2484675145033,1289520,194.33559646606446,214.29865325927733,0.007965463615956958,0.8673162599055795,1.0691362540143938,-0.18876919882851267,0.018115847726422173,1.5703887939453125,1.5703887939453125,-0.0,1.5475987025669684,0.6452505929129505,2.3984459984459896,70.57478622707936
2025-09-08,198.36453247070312,200.3892681027498,197.5348895515584,199.4114649740118,926628,194.31730728149415,213.7066064453125,-0.001789251895829902,0.8657644126432593,1.0691362540143938,-0.1902206950774644,0.018018722487768504,-0.355560302734375,0.0,0.355560302734375,1.4777559552873925,0.6706477573939773,2.2034755786401194,68.78390437349606
2025-09-09,203.1646423339844,210.2758957442772,199.33247550890349,199.51024968557027,14297066,194.7326301574707,213.11493194580078,0.024198428032945918,0.8867145504760929,1.0691362540143938,-0.17062530884472743,0.01817125095707161,4.800109863281278,4.800109863281278,-0.0,1.494450160435274,0.6706477573939773,2.2283682364680564,69.02459921690861
2025-09-10,206.39434814453125,214.2759866895876,203.6090987305246,204.15232273723345,8228418,195.12609939575196,212.53348541259766,0.015896987652199268,0.9008106407360368,1.0691362540143938,-0.15744074962038548,0.01804236343313541,3.2297058105468466,3.2297058105468466,-0.0,1.7251434326171915,0.5547082083565888,3.110001630818125,75.66910941101153
2025-09-11,206.34495544433597,207.26350056928183,204.942459457977,207.26350056928183,1990552,195.56354370117188,211.9958346557617,-0.000239312271093306,0.9005950656957772,1.0691362540143938,-0.15764238438812456,0.017981744985414633,-0.04939270019528408,0.0,0.04939270019528408,1.6615873064313635,0.5582362583705377,2.976494775315114,74.85222396851368
2025-09-12,206.22642517089844,207.77706619804437,204.47823720005653,207.0165677335349,1725394,196.03613052368163,211.5352114868164,-0.0005744277740267201,0.9000777388768901,1.0691362540143938,-0.1581262579981949,0.017931555945301027,-0.11853027343752842,0.0,0.11853027343752842,1.6615873064313635,0.306884765625,5.414368820320497,84.41000154478122
2025-09-15,208.28079223632807,215.31302947736333,207.5301500112405,210.4734307146448,6840679,197.14580917358398,211.1094177246094,0.009961706234917322,0.9090440489001703,1.0691362540143938,-0.14973975909348236,0.011987201996128495,2.0543670654296307,2.0543670654296307,-0.0,1.6567677089146164,0.306884765625,5.398663910671654,84.37173738204618
2025-09-16,206.28570556640625,210.76974135861067,205.9795288695208,209.0906976503656,2265727,198.10684356689453,210.4829702758789,-0.009578831770805207,0.9003364688835039,1.0691362540143938,-0.15788425890253024,0.012466645609238955,-1.9950866699218182,0.0,1.9950866699218182,1.5170800345284559,0.4493909563337013,3.375857954297433,77.14733863749115
2025-09-17,207.4709014892578,211.8463073279325,206.72027430039404,207.016579662296,2867910,198.8988182067871,210.00656005859375,0.005745409841158455,0.905509270892181,1.0691362540143938,-0.15304595883623442,0.011603955525989607,1.1851959228515625,1.1851959228515625,-0.0,1.2811529976980987,0.4493909563337013,2.8508651089693076,74.0318091726757
2025-09-18,204.89306640625,208.39931379948413,204.23132631783716,208.39931379948413,1588960,199.64305877685547,209.37924774169923,-0.012425044015829334,0.8942582783446041,1.0691362540143938,-0.16356940007707876,0.011859295032710177,-2.5778350830078125,0.0,2.5778350830078125,1.2762156895228773,0.6335220336914021,2.014477195191826,66.82675186280966
2025-09-19,204.05355834960935,206.57211627570464,203.065883846602,204.8930726347355,1613527,200.30083465576172,208.64929290771485,-0.004097298514612158,0.8905942352290631,1.0691362540143938,-0.16699650593171916,0.011988446756215682,-0.8395080566406534,0.0,0.8395080566406534,1.0829129900251115,0.6934868948800202,1.5615478793041442,60.96110449156803
2025-09-22,205.14987182617188,208.65610415572576,203.8560056045654,204.54738979361437,1893719,201.19529876708984,207.86049713134764,0.005372675122303772,0.8953791087207454,1.0691362540143938,-0.16252104878234638,0.010761307090333348,1.0963134765625284,1.0963134765625284,-0.0,0.995434352329797,0.6934868948800202,1.4354047058120927,58.93906266939945
2025-09-23,201.18930053710935,205.9202700175089,200.5473181151837,204.9819671490857,1959186,201.7856422424316,206.98505859375,-0.019305745861827317,0.8780931471977933,1.0691362540143938,-0.17868920457918408,0.011879259449608125,-3.9605712890625284,0.0,3.9605712890625284,0.995434352329797,0.8705629621233258,1.1434375176057416,53.345969183322964
2025-09-24,200.15223693847656,204.1918372090688,199.2139491516409,201.13991146582305,1713821,202.22635116577146,206.11703979492188,-0.005154665759382615,0.8735668705183843,1.0691362540143938,-0.18292278721415103,0.011887653507419944,-1.037063598632784,0.0,1.037063598632784,0.995434352329797,0.7809677124023418,1.274616525781498,56.03654555985315
2025-09-25,196.39907836914065,201.09053219674465,196.00399953070183,200.1522293746505,1917041,202.2549934387207,205.21522155761718,-0.018751519477094636,0.8571861643313142,1.0691362540143938,-0.1982442264839951,0.011682832065846492,-3.753158569335909,0.0,3.753158569335909,0.8832637241908462,1.0490504673549066,0.8419649499017164,45.71015045354918
2025-09-26,193.4459228515625,196.7348806545766,191.6286054385249,196.39907495078597,1449456,202.13252182006835,204.26196716308593,-0.015036503949512281,0.8442970811858791,1.0691362540143938,-0.2102998303390128,0.012169637950116868,-2.9531555175781534,0.0,2.9531555175781534,0.8832637241908462,1.2345929827008908,0.715429081946141,41.705546995536075
2025-09-29,190.2359771728516,197.7818093979912,189.48535001332823,194.4730939490642,1821048,201.71424102783203,203.3729983520508,-0.016593503917753827,0.8302872342614731,1.0691362540143938,-0.22340372319813326,0.012178910991623243,-3.209945678710909,0.0,3.209945678710909,0.5403987339564692,1.4638748168945273,0.36915638394741584,26.96232426591773
2025-09-30,190.69032287597656,194.32495780064167,188.77423193539505,191.01624219862103,2261111,201.2026268005371,202.5865948486328,0.00238832690785995,0.8322702316043123,1.0691362540143938,-0.22154895741370356,0.011797250979133542,0.4543457031249716,0.4543457031249716,-0.0,0.3421587262834781,1.4638748168945273,0.23373496308197694,18.945314032285083
2025-10-01,199.1744537353516,200.0040967419013,190.7397046232764,190.76933365417332,2494793,201.18929443359374,201.97358978271484,0.0444916696947073,0.869299323845589,1.0691362540143938,-0.18691437075345355,0.015726036268479383,8.484130859375028,8.484130859375028,-0.0,0.9481680733816944,1.4603467668805783,0.6492759766963158,39.36733365854804
2025-10-03,198.7793731689453,200.29051401461177,196.55710544641025,199.1744520287154,1429783,201.2707778930664,201.21207397460938,-0.0019835905609222326,0.8675749899121927,1.0691362540143938,-0.1885271997328485,0.015500996666001035,-0.3950805664062784,0.0,0.3950805664062784,0.9481680733816944,1.480100359235489,0.6406106636386794,39.04708641950925
2025-10-06,195.86572265625,199.50037255972944,195.21385388601,199.50037255972944,955107,201.12805938720703,200.42416137695312,-0.01465771053729481,0.8548583268406633,1.0691362540143938,-0.2004215331480525,0.015752828366658873,-2.9136505126953125,0.0,2.9136505126953125,0.8014275687081494,1.6882182529994398,0.4747179858316668,32.1904249078477
2025-10-07,199.1349334716797,199.70778650628768,195.55955650368628,196.7447629228985,1628215,201.16657943725585,199.8168194580078,0.016691081885559234,0.869126837174513,1.0691362540143938,-0.1870757034838967,0.016215028442662115,3.2692108154296875,3.2692108154296875,-0.0,1.034942626953127,1.5457120622907385,0.6695571912787861,40.10387872762497
2025-10-08,197.15956115722656,201.47570858260983,196.1916444539718,199.5102310787036,1146607,200.86632537841797,199.27420440673828,-0.009919767868022289,0.8605053007018735,1.0691362540143938,-0.19513972379961175,0.015341566839658302,-1.975372314453125,0.0,1.975372314453125,0.9502857753208725,1.686810084751676,0.5633626357295397,36.03531406305152
2025-10-09,199.9349365234375,202.0782033940932,194.0780341269844,197.15957366301257,2385290,200.5433547973633,199.03937255859375,0.014076798253764178,0.8726184602161484,1.0691362540143938,-0.18380986806906996,0.015238682580903991,2.7753753662109375,2.7753753662109375,-0.0,1.148526872907368,1.5026790073939753,0.7643195035373547,43.320923563160754
2025-10-10,200.38926696777344,203.164629738939,197.6336619052516,199.90530106565544,2159142,200.24557037353514,198.8124542236328,0.002272391470125479,0.8746013909618177,1.0691362540143938,-0.1819551645752695,0.015259776407839805,0.4543304443359375,0.4543304443359375,-0.0,1.1809790475027921,1.4427141462053572,0.8185814567695315,45.01208641067048
2025-10-13,197.10031127929688,200.2904955402574,196.2212816196248,200.2509951932826,951302,199.78926467895508,198.53559692382814,-0.01641283357259593,0.8602467038896005,1.0691362540143938,-0.19538159831401722,0.015623826306657457,-3.2889556884765625,0.0,3.2889556884765625,1.1026709420340401,1.6776395525251115,0.6572752414988946,39.65999280267007
2025-10-14,193.72247314453125,198.5225717508889,193.07060436658617,196.971915573418,1180954,199.06134872436525,198.22912200927735,-0.017137660071876448,0.8455040883003884,1.0691362540143938,-0.2091708749696881,0.0156934746872966,-3.377838134765625,0.0,3.377838134765625,1.1026709420340401,1.6360157557896184,0.6739977522415969,40.26276327665722
2025-10-15,197.3373565673828,198.28551559230195,193.88049601965335,194.1274146302055,983523,198.61393127441406,198.1289047241211,0.018660113946380452,0.8612812909302041,1.0691362540143938,-0.19441391338450614,0.016373454853099375,3.6148834228515625,3.6148834228515625,-0.0,1.3608769008091517,1.5619397844587053,0.8712736011655965,46.56046024605324
2025-10-16,197.30772399902344,198.3151410610821,195.55953604788587,197.53488489685444,757292,198.10577239990235,197.94537200927735,-0.00015016198085771038,0.8611519592254824,1.0691362540143938,-0.19453488178702372,0.016277778243053355,-0.029632568359375,0.0,0.029632568359375,1.3608769008091517,1.2959736415318102,1.0500806939257092,51.22143226054701
2025-10-17,196.28054809570312,197.189206822266,194.9175675412172,196.96204590830445,816129,197.675146484375,197.76124298095704,-0.0052059589077485535,0.8566688375124274,1.0691362540143938,-0.19872810009406525,0.016122696103733285,-1.0271759033203125,0.0,1.0271759033203125,1.3608769008091517,1.1584036690848214,1.1747864212863648,54.018473252720156
2025-10-20,195.7175750732422,197.28797385138265,194.92743248923105,197.28797385138265,599872,197.25834732055665,197.66715606689453,-0.0028682058814428757,0.8542117349142254,1.0691362540143938,-0.20102631287001035,0.01611671351248104,-0.5629730224609375,0.0,0.5629730224609375,1.3608769008091517,0.9693341936383949,1.4039295319822584,58.40144285862618
2025-10-21,196.8237762451172,197.58428984186045,195.82623040991052,196.84353395522817,215511,196.8420425415039,197.6290252685547,0.005652027782691693,0.8590397633722618,1.0691362540143938,-0.1965104913927121,0.016123523624017037,1.106201171875,1.106201171875,-0.0,1.407438005719868,0.9693341936383949,1.4519636415971782,59.216361000010075
2025-10-23,196.5077209472656,200.26087191040173,195.67806293126952,197.7818143938938,1095001,196.60796356201175,197.66201599121095,-0.0016057780410532185,0.8576603361838471,1.0691362540143938,-0.19780071720185036,0.015597786261749583,-0.3160552978515909,0.0,0.3160552978515909,0.8014286586216518,0.9919095720563657,0.807965444834028,44.689208366380015
2025-10-24,198.0583648681641,199.1843131873129,195.5595496066256,196.5472240995884,1310747,196.5032699584961,197.6526840209961,0.007891007607353062,0.8644281404211988,1.0691362540143938,-0.191470556558677,0.015690144161310548,1.5506439208984943,1.5506439208984943,-0.0,0.91218893868583,0.9636895315987744,0.946558937059839,48.6272939924213
